foruser,bname,categories,businessid,username,yelping since,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,latitude,longitude,text
RWbffWlqNrodxry7FA1Pqg,Reuben's Deli & Steaks,Delis#Steakhouses#Sandwiches#Restaurants,z1I-my6svCC932iJHpkGEQ,Raza,1.34112E+12,0,0,1,2,0,5,5,0,45.4997119,-73.5732072,One of the best smooked meet sandwiches I have ever had. I would like to request to have it opened in Toronto one day.
RWbffWlqNrodxry7FA1Pqg,Rollin Smoke Barbeque,Burgers#Soul Food#Barbeque#Restaurants,05fTEsjUPVo5jks8PpNKCQ,Lisa,1.20702E+12,0,0,0,458,35,5,4.1,14,36.131979,-115.177114,"Best BBQ I've had.We stopped here for a late lunch on a Saturday afternoon. It's in a strip mall located near a Christian radio station and other assorted businesses.I had the BBQ club wrap and DAMN was it good. Delicious, filling, tasty, flavorful, cheesy, meaty. Plus they have sweet tea and I'm a sucker for sweet tea.The man had 1/2lb of brisket, and it was sooooo tender and delicious.Did I mention the BBQ sauce on the tables? Delicious.Our friends got a plate of various ribs which were fall off the bone good, and the same wrap as I.You must try this place!!"
RWbffWlqNrodxry7FA1Pqg,Mega Tom's Burgers,Burgers#Breakfast & Brunch#Restaurants,PpCWs2toMmrWDWuXR5nu-g,Melody,1.32807E+12,1,0,2,4,14,5,5,0,36.1974721,-115.1790128,"My friend happens to live near this place, but she never tried it. So we decided to go late one night. The food was amazing! I ordered a caesar salad with grilled chicken, not expecting much. It was loaded with feta cheese chunks of tomatoes, olives, cucumber, and plenty of Veggies. I forgot to mention the delicious juicy grilled chicken . I thought $8.99 was a bit pricy for the salad but for the amount of food they put in, it was worth it. The service was amazing as well. I had called to check what time they were open and the gentlemen who answered the phone was very friendly. The service in the restaurant was good too. The gentlemen at the counter was very friendly. We ordered to go and the other gentlemen behind the counter brought us our order out to our seats. We accidentally had left the restaurant thinking we had both of our orders, and then one of the associates came chasing after us letting us know that we still had another order. I definitely recommend this restaurant. Food and service were both great! I can't wait to try other item on the menu!"
RWbffWlqNrodxry7FA1Pqg,Triangle Bar & Grill,Sandwiches#Restaurants,DzOPHyrG2XuVqKEvHCnN7w,Stacie,1.32539E+12,1,0,0,270,31,5,3.92,5,40.4175696,-79.8879525,"I find it hard to believe that a place like Triangle Bar and Grill only has 8 reviews.  I guess it's just not hipster enough for some people.  Which is fine with me.  I love walking in to this place.  It's never really crowded when I stop by on any given afternoon but they certainly have a steady stream of customers coming in for delicious sandwiches.  The crew behind the counter always greet me with a smile and are happy to make me a sandwich.  I have to admit that despite their many options, I've only tried the Super Battleship, a 2 foot Italian sub.  At only $14, it's quite a deal and great for parties.  It's packed with fresh meats and cheeses, lettuce, onion, tomato and sprinkled with oil and vinegar and oregano.  Some might say it's the perfect sandwich.  It's definitely remained one of my favorites."
RWbffWlqNrodxry7FA1Pqg,Scandalesque Productions LLC,Active Life#Dance Studios#Arts & Entertainment#Performing Arts#Fitness & Instruction,MDDg9JCyac9oRNaKgu4IdQ,Carla,1.29654E+12,0,0,0,31,10,4,3.45,0,33.5057196,-112.040429,"The first time I went to this showi was  expecting something else, but I did enjoy myself anyway. The MCs are always funny. The acts are amazing. Great acrobatics, great dancers, good themes. They do move around a bit, I hope they find a permanent home. And it is definitely not what I would call typical burlesque. But who needs typical all the time? Great artistic performances!"
wDRoHMshLFqzqtMI-I0EhA,XS Nightclub,Nightlife#Dance Clubs,Es300Ys1XXPYg8aI7BKVYQ,Andrew,1.25178E+12,2,1,2,108,25,5,2.98,3,36.12808322,-115.164675,"I have heard alot about this place and my friends and I all made plans to go. At the last minute there was a potential change of plans and we were going to go elsewhere, others in my group collectively said hell no we must go to XS. So after one of our friends pulled some strings and got in touch with a host we decided to party here after all ( had to pop some bottles though). So we are led to our cabana/table out by the pool, it was a pretty decent spot. Our waitress was super sweet and nice. This place actually really lives up to the hype. I liked the decor and set up of the place and having the pool in the middle with blackjack tables in the back is okay, but I resisted the temptations of playing. Overall I would give this place a solid 4.8 rating. After we were done popping bottles some of us stayed behind and bought drinks at the bar in the back, they had 2 bartenders serving like 30 people that were waiting, so it took forever. Also they had these waitresses coming around with shots, they are doing their job but if I said no the first 3x, I will probably say no again. But yea this place is worth visiting, and you can add it to your list of yea I partied there before places."
wDRoHMshLFqzqtMI-I0EhA,Arepas Grill,Latin American#Restaurants,KvAUvcVv9Xsb1-uX8dz9LA,Cynthia,1.17031E+12,4,2,5,146,16,4,3.96,5,35.17644502,-80.87946005,"Yay, arepas! I hit up this place on a chilly Saturday afternoon while I was out and about and hungry.  When I walked in the first thing I noticed was that the it smelled really delicious inside the restaurant. The place is in an odd little strip mall next to the train tracks and it has zero atmosphere, but the minute I smelled what was going on in there I did not care one bit. I started my arepa explorations with a Pelua, which is beef and gouda cheese. I'm going to go ahead and say that that was the most delicious thing that I've put in my mouth in Charlotte so far this year. A vegetarian arepa (the La Del Gato) with cheese, plantains and avocado was also pretty tasty, although it could have used more plantains and less avocado for balance and flavor. The fresh cheese is out of this world, though. I will definitely be going back. It sounds like this place is doing well, too -- the guy working the counter said he was still cleaning up after a massive lunch rush when I got there just before 2."
wDRoHMshLFqzqtMI-I0EhA,Desert Botanical Garden,Arts & Entertainment#Music Venues#Parks#Nightlife#Active Life#Botanical Gardens,qMkIbQFrROSnPaQ7at85-w,Doug,1.17273E+12,6,1,6,597,47,5,3.67,27,33.4620773,-111.9450978,"The Desert Botanical Garden is a wonderful place to while away a few hours. I'd wandered by after a race and was looking for a calm activity that would stretch my legs. And this choice turned out to be perfect.The Gardens are a mix of several different trails, each with a different theme: these range from a trail based on lifestyles of the ancient Sonoran Desert dwellers to a path based on desert wildflowers. Each path is a mixture of different desert plants mixed with educational exhibits. Highlighting the flowers are various sun-seared rock formations and distant mountains.It's a very easy trail which is well marked; you won't get lost in the desert. A visit around sunset is also worth considering: the mix of light and shadows adds an extra dimension to the surroundings. The outer trails do close after sunset, although the inner path (The Desert Discovery Loop Trail) is lighted and remains open.They do rent this facility out and I think it would be wonderful for catered events, weddings and the like. The Gardens definitely are a jewel for the Phoenix area."
wDRoHMshLFqzqtMI-I0EhA,Kabob Korner,Pakistani#Mediterranean#Halal#Restaurants,HEcysZlyextbht05aYZ-xQ,Sarah Jane,1.25964E+12,0,2,1,295,416,4,3.93,105,36.168876,-115.1403955,"Great food!!  The best fresh pita I've ever had, and the rest of my meal (chicken gyros and hummus, with kulfi for dessert) was really good, too.  It's basically a little hole in the wall joint, but with enough decorations and stuff to make it feel rather homey.  The staff was friendly enough, but then I am a single white woman so that might have made a difference, as per the other reviews.  I would recommend this spot for a good quick bite when downtown!  Man cannot live on 99cent shrimp cocktails, ya know..."
wDRoHMshLFqzqtMI-I0EhA,Hash House A Go Go,Breakfast & Brunch#American (New)#Restaurants,xfwRO04KbAPw_zRotCfWQQ,Gaby,1.4016E+12,0,0,0,7,1,4,4.86,0,36.144667,-115.239955,Definitely a fan of Hash House! I had been going to the location in San Diego for years now and I was very happy to see that they have made their way to Vegas. It is pretty pricey here but you get your money's worth. It's A LOT of food! Perfect sharing portions. Its very welcoming to everyone. You'll see all types of people from families to hungover twenty something's(especially in Vegas)!Happy eatings!
wDRoHMshLFqzqtMI-I0EhA,North Italia,Restaurants#Pizza#Italian,LfKPiwth-lGmCKTxlDoV9g,Cheryl,1.39365E+12,1,0,2,77,54,4,4.13,2,33.62399369,-111.9287473,"Nice lunch spot- dinner next time!Trendy fun afternoon atmosphere. This would be a great date night before the movies. Great service, good food! My mom & I really enjoyed the pizza! Next time we wanna try a fish dish - that looked amazing!We will be back.. I have a feeling there is many more things  we will love!"
wDRoHMshLFqzqtMI-I0EhA,Jewel's Bakery & Cafe,Bakeries#Food#Cafes#Gluten-Free#Restaurants,XgvgnS2AUcsupQERLNuMLw,BreAnne,1.37265E+12,0,0,0,6,0,4,2.2,0,33.4797564,-111.9941067,"I decided to try this place out one day, I have severe gluten allergies so it's hard to find places like Jewels that offer an entire menu that is gluten free. I was not disappointed, I ordered a salad that was pretty good. I was more excited about the apple fritter I ended my meal with, I was elated by how wonderful it was. I rarely eat baked desserts anymore as it is difficult to find ones that are not only safe for me to eat but that actually have good texture and taste good. Many people think to make up for the missing gluten by adding excessive sugar and it reunions the dessert. Jewels fritter was perfect, not to sweet and wonderful fluffy texture. I will definitely be back to try more of there meal items, as well as more baked desserts! So glad to have found a place that is catered towards people with gluten allegies and is in my area of town!"
wDRoHMshLFqzqtMI-I0EhA,Cool Touch Air Conditioning,Plumbing#Electricians#Home Services#Heating & Air Conditioning/HVAC,kYmQh_qnv6r66vyBvakXaA,Debbie,1.3806E+12,0,1,1,15,0,5,4,0,33.563311,-112.225059,We paid the $59 for a service call on our air conditioner/heating system because no heat was coming from our unit. The serviceman was so nice! He took a look at the control unit and discovered that some wires were crossed. He also checked out our air conditioner on the roof. He then reversed the crossed wires and voila! Heat! So simple. No pressure or unnecessary selling of additional services. I love that and I will stick with Cool Touch.
wDRoHMshLFqzqtMI-I0EhA,Bebe Nail,Beauty & Spas#Nail Salons,DnU6l9xFrXlCSQ22XThocQ,Leslie,1.34647E+12,0,0,0,10,0,5,4.6,0,33.65406799,-112.0834656,Beautiful salon and lovely girls!! The were very kind and served bottled water. Great nails at a very reasonable price.
wDRoHMshLFqzqtMI-I0EhA,Manan Bakery,Bakeries#Food#Coffee & Tea#Desserts,iwFGxwkDJQhPSI1Cj24QYQ,Aida,1.33584E+12,1,1,1,7,0,5,3.14,0,36.115024,-115.236638,I want this store to be closed. Really good bye diet honestly!!! I am so use to this kind of pastry when I was growing up I just can't stop myself. Since a friend told me about this place I have been going there almost every day. I promise myself to just buy one and leave but all those beautifully made cakes scream my name and end up buying more. There baklava is one of the best in town. And there cookies is a delight to all. No worries vegans they also do vegan pastry upon order even when i am fating they can do the damage So I conclude this place should be closed bc it ain't helping me loose 30 pounds of excess fat.
YTANa7v4DM1t4A2Ydn6hYQ,Lush,Skin Care#Shopping#Cosmetics & Beauty Supply#Beauty & Spas,mWjlJ0Mvde4nBvM9nXlU-w,Robin,1.20435E+12,0,0,1,15,0,5,3.87,1,33.50234158,-111.9288129,I try to stop by everytime I am at the mall...I always find SOMETHING to buy and someone very helpful that works there.  That's hard to say at most places.  I love Lush!
YTANa7v4DM1t4A2Ydn6hYQ,Bellagio Hotel,Arts & Entertainment#Resorts#Casinos#Event Planning & Services#Hotels & Travel#Hotels,-7yF42k0CcJhtPw51oaOqQ,Megan,1.36738E+12,0,0,0,21,0,5,4.79,1,36.1120238,-115.1745933,"I have been to vegas a handful of times before, but thought I'd splurge this trip and stay in the middle of the strip at a well known hotel.  And let me be honest, the Oceans Eleven movie and fountains had a huge part in me wanting to stay here.  So my mom and I stayed for 6 nights, in a room high up overlooking the fountains.  First off, the view is absolutely amazing.  Watching the fountains anytime I wanted out the window was a major highlight.  The room itself (2 double beds) was nice and clean and well-maintained.  The bathroom had a very nice shower and tub, and was very spacious.  The TV was mounted on the wall, and great to view from both beds.  The hotel cleaning staff was great - they will come in anytime (from afternoon to evening) - which I thought was pretty nice.  Sometimes they would leave chocolate on our bed stand, but not consistently.  Within the hotel, my only complaint was there isn't a Starbucks - but honestly they have a coffee/pastry shop that does the shop in a pinch (just very expensive!!!).  The staff overall is extremely nice and goes out of their way to take care of you.  The casino is kept very clean, and the hotel restaurants are good (ate at the cafe, Prime, and the buffet for breakfast).  I would say this is a hotel for classy adults who don't like the loud/crazy/modern atmospheres of some of the other hotels.The only sort of negative (which really isn't even a big deal) is that check in time is late, so if you arrive early you are not going to get into your room anytime soon.  However, they will kindly store your luggage and bring it up to your room promptly.  If you stay here, you are within walking distance of Aria, Cosmopolitan, PH, Caesars, Paris, and probably more - but my mom and I are not walkers (and it was 100 out!) so we taxi'd most places.  This hotel is also nice because you never have to wait for taxi's like at other hotels (there is always one waiting!).  Finally, if you like high-end shopping, it's wonderful to have stores like Chanel, Dior, Louis Vuitton, etc. in the hotel!  I would stay here again in a heartbeat!"
YTANa7v4DM1t4A2Ydn6hYQ,Le Vieux V̩lo,Breakfast & Brunch#Restaurants,mdKxDJSRS7hZL5UGzj8M2g,Corinne,1.36211E+12,2,1,1,48,13,4,4.1,6,45.531008,-73.6077779,"I am continuing my running series on brunch, which I've recently embraced, with fork and knife! I reallllly liked this place! That really nice combo of good prices + great atmosphere. I had the eggs benny with smoked salmon and it made my heart sing. All the plates were well-sized and the wait staff were v pleasant :). We went on that first Saturday on the year when one might actually freeze their balls off. The waiter suggested us to have a coffee at the cafe next door until our table was ready (about 30-40 min wait at 11am). Take them up on this suggestion!! - I think that is prob a win win (win), for you, your appendages, and the cafe next door, especially in the coming season!"
YTANa7v4DM1t4A2Ydn6hYQ,Am̩lie's French Bakery,Bakeries#Food#Breakfast & Brunch#Cafes#Restaurants,yPibH0T8M3EbM550S9LSHQ,Barrie,1.37533E+12,0,0,0,266,19,4,3.97,3,35.241145,-80.812057,I really enjoyed my first trip to Amelie's. I studied abroad in France so I am a sucker for authentic French food. You order dessert  first so I got their salted caramel brownie. For lunch I had their p̢t̩ de campagne sandwich and asparagus leek soup. The pate was amazing. It had a nice bite and the pickles were the perfect match to the richness of the pate. The bread was amazing. The soup was ok. A tad too thin and salty. The best part was they served it with more bread. The brownies was really yummy. It was super fudgey and the salted caramel was tasty. I love the ambiance of the bakery. The vintage french vibe was cool. I would come back here again if I was in NoDa.
YTANa7v4DM1t4A2Ydn6hYQ,Camelback Cab Company,Hotels & Travel#Taxis#Transportation#Airport Shuttles,XfBUNKM3GA84xhNA7xFC-A,Ryan,1.33584E+12,0,0,0,5,2,5,4.33,0,33.4986286,-111.9224398,"I needed to head to the airport IMMEDIATELY, so I called Camelback Cab Company. They saved my life - the driver got to my house within 5 minutes of calling them, and got me to the airport as fast as he could while driving safely. Once we got to the airport he politely told me to have a nice trip and helped me with my bags!The nicest people, and the best service! Great job guys!"
YTANa7v4DM1t4A2Ydn6hYQ,Desert Inn Animal Hospital,Veterinarians#Pets,2IrrOt9rAMQXOU4vsG5rEA,Ramona,1.33058E+12,0,0,1,9,15,5,3.89,0,36.129352,-115.108147,"I love this place! The first time I took my puppy here was for the low cost vaccines they do. The shots were definitely low cost and the doctor and staff was great with my husky puppy! I took my puppy back for the low cost spay and neuter clinic. Again, the pricing was so affordable and the staff was so friendly. I would recommend this place to everyone I know."
YTANa7v4DM1t4A2Ydn6hYQ,ATL Wings,American (New)#Chicken Wings#Restaurants,a12JKFiqBVyaUfTWNaAzQQ,Debbie,1.33584E+12,0,0,0,15,0,5,4,0,33.33605,-111.844836,"We love our wings and have tried just about everywhere in the East Valley. Our search ended with ATL Wings!! We have been ordering wings from ATL for about a year now and have enjoyed every delicious wing. We have tried several of their recipes and our favorites are the Garlic Parm, the ATL style and the Sweet & Tangy. My hubby has always ordered his wings ""naked""  with sauce on the side because he ""likes to taste the chicken, not just the sauce"", until he tried my wings from ATL. The wings are always perfectly cooked, nice and crispy. And for people like my hubby, the dry rub flavors are a perfect choice! While we have never dined-in, when placing our order the service over the phone is always pleasant and helpful and when picking up our order the service in person is more of the same. The place is small and isn't easily found as it is in a very small strip mall. The establishment has always been clean and busy when I have been there and the food has always been ready and hot when I arrive. I have told several people about this place and they have all agreed with me.....For anyone craving truly yummy chicken wings, ATL is a must!!!"
YTANa7v4DM1t4A2Ydn6hYQ,Chick'n Bubbly,Food#Bubble Tea#Korean#Chicken Wings#Restaurants,ryqYlw3F5MPIHXJylSjD0A,Raquel,1.3069E+12,0,0,0,9,0,4,4.11,0,40.441932,-79.957181,I'm a huge boba or tapioca Pearl fan.  Since moving to Pittsburgh I haven't found a decent place. ... Until now.  The taro milk tea with tapioca pearls was awesome.  And almond smoothie was great.  I would recommend this place. The gentleman at the counter was very patient with me (I'm picky). The place is small but cute and clean.
YTANa7v4DM1t4A2Ydn6hYQ,Cafe Zupas,Soup#Cafes#Sandwiches#Salad#Restaurants,0rbT0Nf-A56t4DnYIIvy-Q,Trang,1.33058E+12,1,0,2,41,4,4,3.69,0,33.379618,-111.757045,"I guess if I had to compare this place to something, it would be Paradise Bakery, but with some differences.  For one, I like that their combo includes a full sandwich, not a half. And personally, I enjoy their soup and salad selection more.  The sandwiches are always good too, but for me, the salads are what make this place so great.  Instead of a cookie with your meal, you get a chocolate-dipped strawberry - yum!  I recommend that you try it at least once."
YTANa7v4DM1t4A2Ydn6hYQ,Subway,Fast Food#Sandwiches#Restaurants,mMFW9cZU1gQYv1uWREzg_w,Chris,1.23079E+12,0,0,0,451,134,5,3.58,28,33.3211166,-111.9792734,"Normally I don't review Subway's but this time I felt I must. We came here late with a craving for subs. Everything was going okay, me waiting in car until fiance comes out and says please tell me you brought your purse and I said no, we ran out of the house and I brought nothing! Well apparently he forgot his wallet and went back in to tell them that we would have to return. They said it was okay and gave it to us anyway. Now I don't suggest that anyone try anything to get anything for free but it was a very nice gesture. When we came back to the store to pay, they said that's okay! Awesome people work here!"
fcQ5lQsu14Qxnj7ivyWAdw,Sauce,Restaurants#Pizza#Italian,8UTQX1Yz069EFNiAYqIYPA,Brad,1.39365E+12,0,0,1,61,7,5,3.94,0,33.38112546,-111.7569635,"I love this place. My wife introduced me to Sauce a couple of months ago and we go to lunch together here every now and then. I tupically order the chicken, broccoli pasta with cheese sauce and an artichoke and mushroom bruchetta. I love the food and the atmosphere is calm and relaxing as well. The staff os super friendly and the guy who usually takes our order at the front is awesome. Today, he brougjt our plates out and evem though it's self-serve, he asked if he could refill my glass of iced tea. I still don't know what's better, the food or the customer service. No matter... I highly recommend Sauce for inexpensive, delicious Italian eats and fast, courteous and friendly service."
fcQ5lQsu14Qxnj7ivyWAdw,Pizzeria Bianco,Italian#Pizza#Sandwiches#Restaurants,VVeogjZya58oiTxK7qUjAQ,Lisa,1.21756E+12,1,0,1,41,0,4,3.63,0,33.449233,-112.065458,"I'm a sucker for atmosphere.  Pizzeria Bianco definitely has it.  Close quarters, good lighting, historic building, outside seating and key shots of your pizza being made. My old college friend and I arrived at 6:15 on a Tuesday evening and were told that we would have an hour wait (even though the restaurant looked half empty) and were told that we could go next door.  It's almost too convenient that they own that bar.  Again, nice atmosphere at the bar, it feels like you are in someone's house.  And I liked that they were able to tell us there that our table was ready and that we could bring our drinks over to the restaurant.We were seated within exactly an hour.  We ordered the Rosa and a Magherita with garlic.  Very good but not life changing.  Our waiter seemed to think that his job was finished once he brought the pizza.  Had to ask a few times for water, the water was never refilled and in fact my glass was taken away without asking me if I needed anything.All in all, I would come back but would not wait more than I did."
fcQ5lQsu14Qxnj7ivyWAdw,Desert Foothills Library,Libraries#Public Services & Government,WHB3olSE05nbAUpcfV78Zw,Eddie,1.41214E+12,0,0,0,7,0,4,4.43,0,33.8343118,-111.9432321,"Having a central location the library is easy to reach. They offer free hour-long guided tours of the facility at 11.00 AM and 2 pm. So it's reasonable to plan your visit so that you are there just in time for either of these. The tours are guided in a very friendly manner by one of the retired but still very dedicated staff members and they can grant you a 10% discount if you buy something in the library shop after the tour.It's a well stocked store and I found nice, relevant to the library, souvenirs to bring home back to Russia--large and small format calendars featuring a variety of paintings under the title THE READING WOMAN.The fact that one of the participants of our tour was on a wheelchair pulled by her husband attests to the wheelchair accessibility of the building, which is itself a masterpiece of architecture.I'd also advise to plan some time to browse the library on your own after the tour. As to catering I only found a small snack bar ( run by a welcoming gye ) in the entrance hall. For those willing to lunch on something more substantial one of the options is Bryant Park behind the library.The LUNCH EXHIBITION that the library was operating at the time of my visit very soon made feel like I would do with a hearty meal."
fcQ5lQsu14Qxnj7ivyWAdw,Kitchen18,Kosher#Mediterranean#Restaurants,dGar8pDtGR5_6IIRqMfcIQ,Brian,1.3069E+12,1,1,1,5,2,5,4.6,0,33.5786545,-111.9251893,"My family and I went to Kitchen 18 this week on a Tuesday afternoon for lunch. We were taking our kids to Taliesin West to visit and we needed a place for lunch that was vegetarian friendly as I am a veg and my wife is mostly veg. Our kids are 100% still carnivores so we needed a place to satisfy all needs. I searched for a vegetarian restaurant near where we were and Kitchen 18 came up!  I decided to try it and it was definitely worth the short ride to Scottsdale/Shea. We are not Jewish and do not follow Kosher laws. We are faithful Christians that try to eat higher quality and organic  foods as much as possible. I have not eaten at a Kosher restaurant since moving to AZ 8 years ago from New Jersey. I have always appreciated the quality and higher standards of Kosher food, so I knew this place would be good. Boy, I was 100% right in that assumption. The food was excellent and the service was superb! We started with the hummus/babaganoush plate to share and it was excellent. The baba was the best I have ever had and it was so happy that it did not contain yogurt as so many of them do. Being Kosher, the dairy is not allowed to be served in the same restaurant or even prepared in the same kitchen. I do not consume animal products at all, so this was awesome! The pita wedges were homemade, fluffy and delicious! The hummus was mild tasting but creamy and wonderful. Plus it came with black olives and Israeli pickles. For the meal, my wife ordered the carrot soup and the grilled veggies platter. I did not try the soup but she said it was very fresh and delicious. The grilled veggies were seasoned nicely, smoky and satisfying. I had the veggie pita sandwich that came with a mound of sweet potato fries and a side of rice (basmati) with grilled mushrooms. The sandwich was made with the same homemade pita and it was fantastic! The rice was cooked well but needed a little more salt, but otherwise was great. The kids had the Kitchen 18 burger which was a grass-fed beef patty on a wonderful Challah roll served with a mound of french fries. My son was a little upset that he could not order bacon and cheese on his burger, but I think he survived just fine. ;). The burger looked well made and was cooked perfectly to order. The fries looked fresh cut and were cooked well. The staff was friendly and attentive to our needs without being overbearing. Our drinks were brought out quickly and the timing of the meal was perfect. Granted it was a slow Tuesday afternoon, but I am sure the service is good all the time. We did not have room for dessert but wanted to try the carrot cake or the chocolate cake. Maybe another time! We do not get over to Scottsdale that often as we live on the west side of town but will 100% consider Kitchen 18 again. Back on the east coast (and before I was vegan) I ate at quite a few Kosher restaurants and delis in my past and Kitchen 18 is as good or better than any of them. I look forward to going back and trying the falafel wrap and having more of the delicious pita and hummus. Shalom. L'hitraot. Toda."
fcQ5lQsu14Qxnj7ivyWAdw,The Herb Box,American (New)#Sandwiches#Restaurants,jRfdz5voj40P6WS9L54caw,Laura,1.24383E+12,4,1,4,207,153,4,3.69,26,33.4993828,-111.9276907,"Oh, Herb Box... I have been dreaming about you.  Your yogurt parfait is so delectable, that I have visions of swimming in giant pools of your yogurt, rolling around in your homemade granola, and getting drizzled with your orange-blossom honey.  Hmmm. On second thought, that seems a bit sticky.  Perhaps I'd better just return for another weekend brunch.To be fair, the Herb Box was not our original destination.  We intended to go to another spot... and spied a never-ending line.  Who wants to wait for breakfast when they have a hungry 4-year-old in tow? Not me!  We ventured onwards, and stumbled upon the Herb Box.  No wait?!  On a Saturday morning at 10?  I was a little skeptical that there must be a reason for the slow morning, but hunger won out and we took our seats.  Our table ordered the amazing yogurt parfait, the BLT, and the cinnamon buckwheat pancakes.  Though they were out of their fresh squeezed oj (juicer malfunction?), they were thoughtful and grabbed a bottle of Naked juice from their market for us.  The BLT was something else... crispy pancetta, ricotta, fried egg, arugula, seriously delicious tomatoes, and a spicy aioli, all sandwiched between some of the freshest bread I've ever eaten.  It was just slightly toasted, and all kinds of delicious.  I love when restaurants take a generally boring sandwich and breathe new life into it.  Well done, Herb Box.  The outdoor patio is beautiful and perfect in this Spring weather, so make sure you venture over before it gets too hot out."
fcQ5lQsu14Qxnj7ivyWAdw,Shane's Rib Shack,Barbeque#Restaurants,vgxdicBGi7hej6_zZKRZ8A,Cat,1.22024E+12,0,0,0,93,24,4,3.67,5,35.0144225,-80.8513171,"Visited Shane's for a late lunch this past weekend. It's a small place, located in the strip mall in front of Wal-Mart. You order at the counter, they take your name and give you a glass for your drink, and then they call your name when your order is ready.I ordered the smothered sandwich and a drink for under $10, with a side of potato salad. The food came out fast, and there was plenty of it for lunch. The potato salad was served in a styrofoam container next to the sandwich, which was packed with plenty of pork and cole slaw. I was a big fan of the cole slaw.The food was good, but it wasn't great. It's what I'd expect from a strip-mall barbecue place. I didn't taste much smoke. It doesn't taste like authentic Carolina barbecue to me at all. Still, it's plenty of food and a tasty meal with plenty of tangy sauces to choose from. It's on par with other chain-style barbecue restaurants in the area -  not knock-my-socks-off awesome, but solid and tasty.I recommend this place for families or couples looking for a low-key meal at a decent price. The restaurant is clean, and the service is attentive and friendly."
fcQ5lQsu14Qxnj7ivyWAdw,Julian Serrano,Tapas Bars#Spanish#Restaurants,BqD7X5CHXnJ14YbBBlLx1w,Mark,1.31485E+12,0,0,0,33,1,5,3.82,0,36.10845843,-115.175769,"Wow. Delicious creative menu. Every dish is top quality.  About as good as it gets in this space. Will absolutely, definitely return. Recommend: tuna cones, yellowtail tiradito."
fcQ5lQsu14Qxnj7ivyWAdw,Le Petit Bar,"Food#Beer, Wine & Spirits",e1i7gmENjo9cUnmTlKM6dg,Lulu,1.22024E+12,0,0,0,117,13,4,4.21,13,36.1116957,-115.1712045,"Yummy Frozen Strawberry Margarita! The bartender hooked it up with the alcohol. He made it really strong. Is it worth the $15.00?? Some might say no and others might say yes. I personally kept my souvenir Eiffel Tower Cup. When you're in Vegas, most everything is going to cost something, so why not spend $15.00 on a drink that equates to probably 4 - 8 oz margaritas? If you bought just one margarita in Vegas, it would roughly cost about $8.00 or so. I think it's worth it!! Plus it was deliciously made and had a lot of alcohol!!"
fcQ5lQsu14Qxnj7ivyWAdw,Creative Nails,Skin Care#Beauty & Spas#Hair Removal#Nail Salons,eojCmqNcITAlgy5m0dA7jA,Merissa,1.37533E+12,0,0,0,2,0,5,5,0,36.1237467,-115.2980344,"Today was my first time visiting the salon. I just moved to this side of town and needed a new salon. I found this place and it had good reviews So I called and was able to get a same day appt. When I arrived it was really nice inside and peaceful. I got my eyebrows and lip waxed first, the lady was quick and did a really good job. I then got a new full set with a gel french tip. The guy who did them did an excellent job then I find out he is the manager. It's good to see managers working side by side with their employees. They have a really cool rewards program too. I got 10% off because I am writing this review and I get a point for every dollar I spend and when I get to 250 points I'll receive 15$ off and service. I really like this new place and I will continue to come here."
fcQ5lQsu14Qxnj7ivyWAdw,Tottie's Asian Fusion,Vietnamese#Thai#Asian Fusion#Restaurants,KTF-E3NfkJy2wiwcgOPyVQ,Terry,1.35969E+12,0,0,1,5,4,4,3.6,0,33.4799784,-111.9107414,The egg drop soup is the best I have ever had. The Tottie rolls are also amazing. I am never disappointed when we eat here.
qZFluhXr_eiFYlzUaGB2bw,Tokyo Lobby Sushi and Grill,Sushi Bars#Japanese#Restaurants,T-D-YoUQlttcF9a2ZyOxfA,Jason,1.13341E+12,3,2,8,110,101,5,4.28,18,33.6384048,-112.1837042,"Lali J. and I took a road trip to Tokyo Lobby last night. We'd heard about it through excellent reviews in the New Times and the Republic (a positive review in the Republic is often a neon sign that says ""stay away,"" but we decided to risk it). As a transplanted New Yorker/San Franciscan/Los Angeleno, I have to say Tokyo Lobby has been my favorite sushi experience in the valley. If you're used to Ra or any of the other McSushi places, it's worth the schlep up to North Glendale (which is almost as far as the Yukon from where we live) to check this place out.T.L. is a small, 10 table joint, but it's crowded in a vibrant, fun way. Service is fast and friendly. It's in a strip mall, but if you keep your eyes left of center as you approach from the parking lot, you won't see the WalMart on your right. The usual/traditional suspects are brilliant -- stunning unagi, maguro, tobiko, etc. The sides and appetizers were fab, too: great seaweed salad and gyoza. Tokyo Lobby is creative with the specialty rolls -- the Marilyn Mon-Roll (not kidding) was terrific: a spicy tuna roll wrapped in albacore with an elegant topping of crispy/crunchy onion.There's also a full menu of earthbound flesh and assorted other goodies. Everything looked great. Really -- check this place out!"
